p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-19.47,-62.32,20.46,13.73,5.13,-63.65,6.24,28.2,35.83,34.56,উ
-19.14,-54.64,18.25,-2.76,-5.64,-63.82,3.19,25.96,28.64,34.55,উ
-19.49,-54.35,16.32,-2.13,-6.52,-63.69,2.68,25.77,29.15,33.17,উ
-19.33,-53.37,17.76,7.46,5.36,-64.89,1.78,26.01,33.36,35.47,উ
-18.44,-49.2,19.37,19.38,17.82,-64.6,0.58,27.12,39.56,38.9,উ
-25.64,-54.88,14.43,18.4,14.84,-65.74,-0.55,22.45,35.54,35.54,উ
-25.06,-53.95,16.63,18.95,15.81,-70.42,-2.25,19.82,33.17,33.79,উ
-29.65,-56.06,8.19,10.63,8.52,-57.83,19.0,28.01,37.66,37.67,উ
-43.21,-77.63,-4.32,1.38,-0.28,-69.97,-7.96,11.58,22.56,26.42,উ
-37.61,-66.2,3.87,6.35,2.83,-64.28,-1.2,17.07,28.49,31.58,উ
-38.61,-69.5,2.03,6.44,3.06,-69.52,-19.06,10.7,23.16,27.35,উ
-47.86,-72.34,-12.0,-6.37,-6.88,-53.83,37.09,22.66,30.52,32.41,উ
-43.49,-65.7,-10.62,-5.7,-6.37,-45.47,40.33,29.44,35.68,36.76,উ
-45.99,-71.03,-7.48,-1.66,-3.98,-61.06,10.07,17.55,26.84,29.78,উ
-40.94,-72.5,-0.3,3.01,-4.28,-78.81,-32.06,5.41,17.36,21.43,উ
-31.77,-75.93,6.31,9.71,2.99,-82.72,-35.4,5.22,19.29,22.36,উ
-27.61,-81.57,9.28,9.29,1.76,-77.14,-28.86,11.9,25.49,27.09,উ
-30.29,-83.05,6.56,7.92,1.02,-75.35,-13.51,12.98,25.71,27.34,উ
-49.35,-80.74,-11.99,-5.61,-9.39,-65.94,20.08,14.56,23.29,25.99,উ
-38.83,-82.17,-5.92,-3.88,-10.89,-63.44,90.0,20.37,27.74,28.93,উ
-33.06,-77.25,-0.86,0.15,-6.89,-63.0,30.65,22.36,30.93,31.7,উ
-32.96,-78.11,0.26,1.51,-5.14,-63.61,23.74,19.9,29.37,30.25,উ
-30.54,-73.17,3.62,2.91,-5.26,-63.66,10.22,20.76,30.39,31.21,উ
-32.78,-67.39,22.73,18.43,7.12,-61.91,7.37,24.78,34.74,34.07,উ
-30.42,-78.88,3.51,-5.0,-11.88,-81.58,-27.33,5.14,16.2,22.95,উ
-29.12,-81.78,9.33,0.37,-8.72,-82.63,-42.31,5.9,16.69,23.13,উ
