p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-1.64,14.18,28.69,14.78,-36.31,-94.67,-5.34,19.48,25.93,31.84,ঐ
7.16,15.14,29.43,14.29,-35.67,-94.93,-3.67,22.58,27.96,32.0,ঐ
8.98,20.89,34.24,17.31,-32.03,-91.37,-2.91,26.11,30.4,32.46,ঐ
7.6,22.03,35.96,18.85,-30.49,-91.39,-3.63,25.88,30.24,31.66,ঐ
6.95,21.91,35.86,18.86,-29.85,-91.66,-2.65,26.81,30.59,32.05,ঐ
5.12,21.74,34.05,16.96,-32.05,-88.69,-0.03,29.78,32.51,36.87,ঐ
3.89,16.66,35.09,19.32,-32.69,-103.33,-11.9,12.13,19.91,22.76,ঐ
-5.22,14.29,29.2,14.27,-36.58,-97.47,-6.31,18.01,23.0,27.08,ঐ
-4.81,14.83,30.48,15.64,-32.19,-96.94,-6.27,18.45,23.84,26.44,ঐ
-0.43,16.62,33.73,24.68,-25.23,-94.22,-3.22,24.92,33.06,35.36,ঐ
-5.21,30.58,46.37,35.76,-21.4,-96.03,-4.22,26.55,35.65,28.99,ঐ
-10.98,39.3,51.45,39.03,-15.41,-89.41,-4.25,31.95,40.08,26.5,ঐ
8.69,36.23,49.34,38.48,-11.44,-97.21,-4.0,31.25,39.05,21.53,ঐ
10.26,34.53,46.5,35.51,-15.72,-97.92,-4.41,26.73,36.21,21.96,ঐ
7.98,20.56,36.33,28.4,-23.42,-112.93,-12.14,9.29,20.18,13.72,ঐ
6.32,2.86,20.52,8.24,-62.66,-121.54,-21.24,-1.97,16.26,49.46,ঐ
-6.57,21.47,39.06,11.63,-44.36,-99.0,-14.39,12.34,26.03,48.97,ঐ
-23.63,21.31,39.59,13.79,-40.02,-82.89,-15.48,11.29,25.56,41.71,ঐ
-28.34,10.62,21.52,4.29,-41.29,-66.47,-17.01,7.89,25.51,43.14,ঐ
-15.53,8.27,19.92,4.65,-41.86,-95.37,-19.45,2.19,21.22,37.86,ঐ
-18.28,8.42,15.56,4.04,-34.55,-92.12,-17.16,3.43,21.92,26.93,ঐ
-22.31,7.94,18.78,10.26,-33.62,-87.71,-15.18,6.94,16.48,17.05,ঐ
2.63,7.74,19.12,10.63,-38.37,-102.51,-15.76,6.39,15.4,14.47,ঐ
3.2,0.63,12.78,5.73,-43.27,-102.79,-13.67,7.65,16.6,11.93,ঐ
-3.67,2.05,16.23,8.32,-41.97,-102.89,-12.94,6.99,16.38,13.94,ঐ
0.18,-3.74,12.17,4.87,-45.6,-104.59,-10.24,6.14,16.52,10.03,ঐ
