p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-46.66,-73.62,-64.71,-74.9,-84.58,-119.5,100.01,135.49,108.59,9.83,আ
-47.98,-71.66,-63.72,-73.65,-81.17,-125.96,97.52,132.74,103.17,41.71,আ
-51.91,-64.4,-60.39,-65.76,-65.16,-111.42,62.19,104.7,75.22,66.32,আ
-44.56,-70.0,-65.02,-70.88,-69.13,-109.1,64.13,113.25,78.48,65.74,আ
-52.39,-68.29,-61.74,-67.08,-65.45,-111.3,68.92,110.12,81.2,76.69,আ
-42.3,-61.05,-55.49,-62.69,-65.1,-110.9,76.36,115.93,76.95,56.97,আ
-40.33,-64.83,-59.8,-65.81,-65.96,-102.37,68.74,113.15,73.08,50.21,আ
-42.14,-68.99,-62.78,-70.55,-65.64,-105.02,69.53,110.95,78.1,49.85,আ
-44.54,-64.27,-60.18,-65.19,-62.08,-112.39,63.41,107.81,68.81,43.73,আ
-30.29,-82.64,-75.98,-75.86,-65.12,-108.79,9.23,107.6,48.55,43.81,আ
-27.57,-83.24,-77.45,-75.56,-59.47,-108.38,-13.87,89.31,32.38,32.43,আ
-27.83,-87.71,-76.8,-86.57,-72.64,-127.04,47.91,141.12,62.46,-7.93,আ
-32.97,-76.39,-72.54,-73.07,-65.49,-106.62,27.93,101.65,45.64,18.36,আ
-42.68,-65.68,-63.43,-62.51,-58.81,-99.46,34.62,83.26,53.19,46.48,আ
-45.85,-62.4,-63.37,-65.5,-59.56,-104.61,40.32,86.0,49.06,34.5,আ
-47.72,-61.51,-56.64,-64.15,-65.95,-102.35,73.12,115.95,80.13,59.6,আ
-49.21,-62.43,-57.51,-64.13,-65.59,-102.74,71.48,114.34,79.04,60.08,আ
-52.94,-55.8,-49.93,-57.84,-63.91,-73.45,79.68,118.57,91.89,87.94,আ
-37.6,-64.41,-64.37,-63.02,-55.38,-88.95,40.84,89.14,47.73,40.66,আ
-32.06,-52.56,-54.23,-50.92,-45.37,-78.72,30.72,71.44,43.0,46.45,আ
-31.99,-51.88,-52.69,-50.26,-47.19,-74.43,27.97,68.35,44.87,50.96,আ
-40.1,-78.31,-69.78,-83.89,-75.34,-119.68,103.64,145.66,95.36,-16.56,আ
-67.26,-77.17,-70.8,-79.79,-76.94,-112.04,84.15,129.02,80.86,-0.39,আ
-64.79,-74.71,-68.93,-76.67,-77.48,-105.31,76.12,121.77,78.12,20.39,আ
-46.7,-62.81,-55.71,-68.59,-75.53,-117.53,102.93,134.75,96.51,56.0,আ
-48.94,-65.84,-57.62,-71.47,-80.44,-111.0,105.18,139.6,106.38,43.99,আ
-61.38,-60.39,-53.28,-64.88,-75.41,-139.51,99.68,131.53,110.35,102.37,আ
-58.79,-58.94,-51.59,-65.5,-78.7,-122.68,101.53,133.73,116.16,78.29,আ
-58.51,-61.75,-54.51,-65.57,-71.8,-115.81,88.09,125.71,97.08,62.03,আ
-56.3,-61.17,-52.27,-63.42,-71.97,-132.07,101.25,135.06,105.95,86.69,আ
-60.18,-57.2,-48.86,-58.34,-66.25,-117.46,90.94,125.15,99.18,96.43,আ
-52.02,-67.98,-59.19,-68.33,-79.96,-113.5,86.07,126.74,98.45,70.95,আ
-56.84,-68.28,-57.5,-65.75,-72.38,-124.43,85.23,119.69,106.24,111.68,আ
-55.05,-77.38,-69.2,-78.11,-80.65,-125.95,76.91,128.03,102.57,21.67,আ
-60.14,-72.51,-65.13,-76.46,-85.13,-136.32,96.47,135.74,121.87,5.62,আ
-61.26,-74.1,-65.24,-75.39,-83.96,-133.52,94.65,133.92,115.82,44.48,আ
-59.07,-72.39,-65.13,-75.38,-81.05,-130.28,101.33,137.06,113.52,9.95,আ
-51.63,-65.03,-58.57,-66.51,-68.25,-104.62,88.71,123.14,88.61,72.06,আ
-36.68,-70.76,-64.43,-71.01,-70.36,-114.97,82.22,124.01,78.92,54.52,আ
-39.18,-67.86,-62.13,-67.77,-67.68,-118.39,81.81,118.79,78.01,68.16,আ
-44.1,-59.71,-54.09,-59.53,-58.76,-122.88,82.34,113.11,78.86,80.58,আ
-30.02,-73.49,-71.85,-70.36,-61.99,-103.82,40.13,97.98,42.26,34.15,আ
-51.03,-60.13,-54.18,-61.04,-64.07,-116.18,76.38,115.27,83.17,66.33,আ
-54.61,-56.72,-49.28,-58.43,-67.37,-124.33,95.77,128.29,106.56,115.41,আ
-45.45,-60.56,-52.44,-63.54,-81.58,-126.0,108.96,140.58,117.8,128.49,আ
-39.96,-72.99,-63.56,-77.26,-77.76,-127.39,116.44,150.02,115.68,-14.79,আ
-47.34,-65.42,-57.51,-68.88,-81.87,-124.56,103.57,135.97,106.28,61.21,আ
-37.33,-75.04,-66.89,-78.83,-76.41,-130.52,107.86,139.49,93.15,3.32,আ
-34.91,-80.27,-72.72,-81.59,-73.07,-119.32,85.18,135.22,71.01,0.22,আ
-32.62,-83.18,-74.81,-84.0,-71.02,-120.12,89.65,141.38,60.06,-3.27,আ
-22.91,-75.84,-77.76,-70.71,-58.13,-104.38,12.5,75.22,18.56,19.42,আ
-21.25,-66.24,-71.26,-63.38,-53.62,-94.92,6.55,54.16,19.89,23.99,আ
-32.99,-81.15,-72.53,-85.46,-73.4,-127.81,138.0,159.16,153.04,-32.42,আ
-50.29,-66.03,-60.06,-74.05,-86.6,-144.68,119.89,147.44,138.27,-21.18,আ
-54.06,-67.97,-61.26,-75.13,-84.9,-137.15,120.06,145.76,133.53,-9.18,আ
-54.72,-76.1,-66.85,-78.48,-82.54,-110.94,114.94,146.71,132.96,-5.9,আ
-44.8,-83.81,-75.97,-82.16,-71.6,-102.47,61.58,125.15,64.88,16.72,আ
-45.24,-80.46,-74.59,-78.15,-69.36,-93.87,47.25,108.98,61.35,29.42,আ
-42.5,-75.66,-70.44,-75.01,-69.14,-91.36,65.45,112.34,69.34,38.45,আ
-42.16,-73.65,-66.04,-72.53,-72.68,-82.84,74.86,120.43,86.9,56.43,আ
-46.51,-58.29,-53.66,-61.76,-60.23,-75.5,71.48,115.81,80.67,58.15,আ
-47.59,-67.3,-63.34,-68.84,-65.92,-107.19,63.19,114.31,70.12,45.79,আ
